ANIO,PERIODO,PROVEEDOR,RUC,MONTO_PENALIDAD,MONTO_TOTAL_CONTRATO,ARCHIVO
2021,MES 02,CONSORCIO AI INVERSIONES PALO ALTO II S.A.C.,20601357845,2200.0,2701765.5,PA_Febrero2021.xls
2021,MES 02,VERIFICACION Y CONTROL DE DATOS S.A.C. - VECODATA S.A.C.,20202814132,660.0,654674.38,PA_Febrero2021.xls
2021,MES 02,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA),20100717124,1550.0,41343451.24,PA_Febrero2021.xls
2021,MES 02,WORLD SECURITY AND SERVICES SAC,20528026100,100.0,7283428.87,PA_Febrero2021.xls
2021,MES 03,TRANSPORTE FELIPE J HUANCA ALVITEZ EIRL,2029258821,400.0,1267728.0,PA_Marzo2021.xls
2021,MES 03,WORLD SECURITY AND SERVICES SAC,20528026100,800.0,7283428.87,PA_Marzo2021.xls
2021,MES 03,INFORMATICA EL CORTE INGLÉS S.A. SUCURSAL DEL PERU,20601365007,825.98,0.0,PA_Marzo2021.xls
2021,MES 03,INFORMATICA EL CORTE INGLÉS S.A. SUCURSAL DEL PERU,20601365007,122.64,0.0,PA_Marzo2021.xls
2021,MES 03,IMV CONSULTORES S.A.C,20602434223,0.05,390.72,PA_Marzo2021.xls
2021,MES 03,CONSORCIO IBA - GENLOG,20179299411,70533.87,755720.0,PA_Marzo2021.xls
2021,MES 04,WORLD SECURITY AND SERVICES SAC ,20528026100,300.0,7283428.87,PA_Abril2021.xls
2021,MES 04,TRANSPORTE FELIPE J HUANCA ALVITEZ EIRL ,2029258821,400.0,1267728.0,PA_Abril2021.xls
2021,MES 04,CONSORCIO AL INVERSIONES PALO ALTO II S.A.C. - ADEXUS PERU S.A.,20601357845,3520.0,2701765.5,PA_Abril2021.xls
2021,MES 04,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA) ,20100717124,1900.0,2701765.5,PA_Abril2021.xls
2021,MES 04,VERIFICACION Y CONTROL DE DATOS S.A.C. - VECODATA S.A.C.,20202814132,880.0,654674.38,PA_Abril2021.xls
2021,MES 04,VERIFICACION Y CONTROL DE DATOS S.A.C. - VECODATA S.A.C.,20202814132,1100.0,654674.38,PA_Abril2021.xls
2021,MES 04,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA) ,20100717124,1100.0,0.0,PA_Abril2021.xls
2021,MES 04,ERNEST &YOUNG ASESORES SOCIEDAD CIVIL DE R.L.,20504629199,1500.0,2880000.0,PA_Abril2021.xls
2021,MES 04,JTR CONSULTORES EIRL,20538478548,200.0,120000.0,PA_Abril2021.xls
2021,MES 04,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA) ,20100717124,800.0,0.0,PA_Abril2021.xls
2021,MES 04,GLOBALTEK PERU S.A.C.,20508476915,0.67,3800.0,PA_Abril2021.xls
2021,MES 05,INFINITEK S.A.C.,20509159051,826.0,59472.0,PA_Mayo2021.xls
2021,MES 05,INFINITEK S.A.C.,20509159051,925.12,59472.0,PA_Mayo2021.xls
2021,MES 05,WORLD SECURITY AND SERVICES SAC,20528026100,150.0,7283428.87,PA_Mayo2021.xls
2021,MES 05,CORPORACIÓN EMPRESARIAL C&Z S.A.C.,20481661481,51350.0,1427497.92,PA_Mayo2021.xls
2021,MES 05,CONSORCIO MORGAN DEL ORIENTE S.A.C.- ARSENAL SECURITY S.A.C.,20605762388,16650.0,77183036.71,PA_Mayo2021.xls
2021,MES 05,AI INVERSIONES PALO ALTO II SAC,20602131549,9760.8,3727829.03,PA_Mayo2021.xls
2021,MES 05,ÑURITA SERVICE PRIF SAC,20601786576,1200.0,3493976.99,PA_Mayo2021.xls
2021,MES 05,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA),20100717124,100.0,2701765.5,PA_Mayo2021.xls
2021,MES 06,WORLD SECURITY AND SERVICES SAC,20528026100,300.0,7283428.87,PA_Junio2021.xls
2021,MES 06,TRANSPORTE FELIPE J HUANCA ALVITEZ EIRL,2029258821,400.0,1267728.0,PA_Junio2021.xls
2021,MES 06,CONSORCIO AL INVERSIONES PALO ALTO II S.A.C. - ADEXUS PERU S.A.,20601357845,3520.0,2701765.5,PA_Junio2021.xls
2021,MES 06,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA),20100717124,1900.0,2701765.5,PA_Junio2021.xls
2021,MES 06,VERIFICACION Y CONTROL DE DATOS S.A.C. - VECODATA S.A.C.,20202814132,880.0,654674.38,PA_Junio2021.xls
2021,MES 06,VERIFICACION Y CONTROL DE DATOS S.A.C. - VECODATA S.A.C.,20202814132,1100.0,654674.38,PA_Junio2021.xls
2021,MES 06,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA),20100717124,1100.0,8613016.85,PA_Junio2021.xls
2021,MES 06,ERNEST &YOUNG ASESORES SOCIEDAD CIVIL DE R.L.,20504629199,1500.0,2880000.0,PA_Junio2021.xls
2021,MES 06,JTR CONSULTORES EIRL,20538478548,200.0,120000.0,PA_Junio2021.xls
2021,MES 06,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA),20100717124,800.0,8613016.85,PA_Junio2021.xls
2021,MES 06,INFINITEK S.A.C.,20509159051,826.0,59472.0,PA_Junio2021.xls
2021,MES 06,INFINITEK S.A.C.,20509159051,925.12,59472.0,PA_Junio2021.xls
2021,MES 06,WORLD SECURITY AND SERVICES SAC,20528026100,150.0,7283428.87,PA_Junio2021.xls
2021,MES 06,CORPORACIÓN EMPRESARIAL C&Z S.A.C.,20481661481,51350.0,1427497.92,PA_Junio2021.xls
2021,MES 06,CONSORCIO MORGAN DEL ORIENTE S.A.C.- ARSENAL SECURITY S.A.C.,20605762388,16650.0,77183036.71,PA_Junio2021.xls
2021,MES 06,AI INVERSIONES PALO ALTO II SAC,20602131549,9760.8,3727829.03,PA_Junio2021.xls
2021,MES 06,ÑURITA SERVICE PRIF SAC,20601786576,1200.0,3493976.99,PA_Junio2021.xls
2021,MES 06,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA),20100717124,100.0,2701765.5,PA_Junio2021.xls
2021,MES 06,CONSORCIO MORGAN DEL ORIENTE S.A.C.- ARSENAL SECURITY S.A.C.,20605762388,26250.0,77183036.71,PA_Junio2021.xls
2021,MES 06,TRANSPORTE FELIPE J HUANCA ALVITEZ EIRL,2029258821,1100.0,1267728.0,PA_Junio2021.xls
2021,MES 06,AI INVERSIONES PALO ALTO II SAC,20602131549,9760.8,3727829.03,PA_Junio2021.xls
2021,MES 06,AVANT CLEANING SERVICES SAC,20603805373,300.0,1198180.71,PA_Junio2021.xls
2021,MES 06,TECNOLOGIAS ECOLOGICAS PRISMA SAC,20502221796,474.5,228240.0,PA_Junio2021.xls
2021,MES 06,CONSORCIO MORGAN DEL ORIENTE S.A.C.- ARSENAL SECURITY S.A.C.,20605762388,59350.0,77183036.71,PA_Junio2021.xls
2021,MES 06,INDRA SISTEMAS S.A,99000008041,9866.57,1936315.0,PA_Junio2021.xls
2021,MES 06,FRANJIME LATINOAMERIC S.A.C,20513932287,7024.89,112900.0,PA_Junio2021.xls
2021,MES 06,GLOBALTEK PERU S.A.C.,20508476915,0.67,3800.0,PA_Junio2021.xls
2021,MES 07,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA),20100717124,100.0,2701765.5,PA_Julio2021.xls
2021,MES 07,WORLD SECURITY AND SERVICES SAC,20528026100,800.0,7283428.87,PA_Julio2021.xls
2021,MES 07,TRANSPORTE FELIPE J HUANCA ALVITEZ EIRL,2029258821,600.0,1267728.0,PA_Julio2021.xls
2021,MES 07,AVANT CLEANING SERVICES SAC,20603805373,400.0,1198180.71,PA_Julio2021.xls
2021,MES 07,CONSORCIO CYMCO,20605827749,9858.27,115979.77,PA_Julio2021.xls
2021,MES 07,RICOH DEL PERU SAC,20515319574,108.07,111553.9,PA_Julio2021.xls
2021,MES 07,RICOH DEL PERU SAC,20515319574,56.65,89951.25,PA_Julio2021.xls
2021,MES 07,OLC INGENIEROS EIRL,20254356051,1.48,34000.0,PA_Julio2021.xls
2021,MES 08,WORLD SECURITY AND SERVICES SAC,20528026100,2100.0,7283428.87,PA_Agosto2021.xls
2021,MES 08,CONSORCIO MORGAN DEL ORIENTE S.A.C.- ARSENAL SECURITY S.A.C.,20605762388,47350.0,77183036.71,PA_Agosto2021.xls
2021,MES 08,AVANT CLEANING SERVICES SAC,20603805373,6000.0,3493976.99,PA_Agosto2021.xls
2021,MES 08,ÑURITA SERVICE PRIF SAC,20601786576,134.67,3493976.99,PA_Agosto2021.xls
2021,MES 08,ÑURITA SERVICE PRIF SAC,20601786576,687.9,3493976.99,PA_Agosto2021.xls
2021,MES 08,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA),20100717124,500.0,41343451.24,PA_Agosto2021.xls
2021,MES 08,INFINITEK SAC,20509159051,5245.94,229510.0,PA_Agosto2021.xls
2021,MES 09,WORLD SECURITY AND SERVICES SAC,20528026100,3100.0,7283428.87,PA_Setiembre2021.xls
2021,MES 09,CONSORCIO MORGAN DEL ORIENTE SAC- ARSENAL SECURITY SAC,20605762388,1100.0,77183036.71,PA_Setiembre2021.xls
2021,MES 09,VERIFICACION Y CONTROL DE DATOS SAC - VECODATA SAC,20202814132,660.0,654674.38,PA_Setiembre2021.xls
2021,MES 09,VERIFICACION Y CONTROL DE DATOS SAC - VECODATA SAC,20202814132,220.0,654674.38,PA_Setiembre2021.xls
2021,MES 09,CONSORCIO MORGAN DEL ORIENTE SAC- ARSENAL SECURITY SAC,20605762388,100.0,666581.18,PA_Setiembre2021.xls
2021,MES 09,CONSORCIO VMI SISTEMAS DE SEGURANCA LTDA Y SUNIX TECH SAC,20602119557,16088.46,208316.67,PA_Setiembre2021.xls
2021,MES 09,CONSORCIO MORGAN DEL ORIENTE SAC- ARSENAL SECURITY SAC,20605762388,900.0,77183036.71,PA_Setiembre2021.xls
2021,MES 09,WORLD SECURITY AND SERVICES SAC,20528026100,3300.0,7283428.87,PA_Setiembre2021.xls
2021,MES 09,AMERICATEL PERU SA,20428698569,4320.0,162000.0,PA_Setiembre2021.xls
2021,MES 09,PROTECCIÓN Y RESGUARDO SA (PROTSSA),20100717124,1100.0,41343451.24,PA_Setiembre2021.xls
2021,MES 09,MOGOLLON OCHOA ANDY JOEL,10454292893,0.19,990.0,PA_Setiembre2021.xls
2021,MES 10,PROTECCION Y RESGUARDO SA,20100717124,500.0,1582299.56,PA_Octubre2021.xls
2021,MES 10,TELEFONICA DEL PERU SAA,20100017491,12338.09,22818380.8,PA_Octubre2021.xls
2021,MES 10,TELEFONICA DEL PERU S.A.A.,20100017491,10272.2,22818380.8,PA_Octubre2021.xls
